situacoes-processos,1,Ativo
situacoes-processos,2,Arquivado
situacoes-processos,3,Baixa Provisória Geral
situacoes-processos,4,Reaberto
situacoes-processos,6,Baixa Provisória TST
situacoes-processos,7,Baixa Provisória Sobrestados Telefonia
