fases-processos,5,ACORDO
fases-processos,7,ARQUIVADO
fases-processos,10,EXECUÇÃO
fases-processos,4,EXECUÇÃO DEFINITIVA
fases-processos,8,ENCERRAMENTO
fases-processos,3,EXECUÇÃO PROVISÓRIA
fases-processos,1,INICIAL
fases-processos,6,PACF
fases-processos,9,LIQUIDAÇÃO
fases-processos,2,RECURSAL
